user_id,age,gender,occupation
49727,21,['M'],Financial adviser
98245,58,['M'],Curator
60120,57,['F'],Financial trader
45075,27,['F'],"Designer, furniture"
68745,36,['M'],Community development worker
60618,24,['M'],Environmental education officer
20293,60,['F'],Charity fundraiser
25932,59,['M'],Retail banker
2056,23,['M'],Curator
89637,60,['F'],"Producer, radio"
41180,35,['F'],"Engineer, electrical"
28332,20,['M'],Human resources officer
8649,23,['F'],"Surveyor, planning and development"
55885,29,['F'],Ranger/warden
43225,37,['M'],"Surveyor, hydrographic"
1896,22,['M'],Probation officer
52902,39,['F'],Leisure centre manager
62086,52,['F'],Office manager
87345,25,['F'],Lexicographer
87379,26,['F'],Environmental health practitioner
71700,27,['F'],Magazine features editor
85029,18,['F'],"Engineer, water"
96624,19,['F'],Psychotherapist
68358,35,['M'],Press photographer
68227,51,['M'],Travel agency manager
48965,57,['F'],Arts development officer
98933,19,['F'],Manufacturing systems engineer
27301,27,['M'],Academic librarian
4432,31,['F'],Pensions consultant
54841,60,['M'],Civil Service administrator
98409,49,['M'],Pension scheme manager
36171,34,['F'],Restaurant manager
27030,41,['F'],Electrical engineer
34782,57,['M'],Lobbyist
19941,32,['M'],"Presenter, broadcasting"
75994,41,['F'],Art gallery manager
31160,29,['F'],Firefighter
5756,20,['M'],Fine artist
34104,47,['F'],Broadcast engineer
30051,53,['M'],"Surveyor, rural practice"
20940,22,['M'],Cartographer
423,24,['M'],Careers information officer
63122,55,['M'],Diagnostic radiographer
33405,50,['M'],Data scientist
11364,21,['M'],Restaurant manager
79504,45,['F'],Psychiatric nurse
13160,26,['M'],Diagnostic radiographer
86371,49,['F'],Legal executive
10919,55,['M'],Astronomer
5973,43,['M'],Building control surveyor
38379,54,['M'],Chief of Staff
66015,39,['M'],Horticultural therapist
44906,27,['F'],"Engineer, electrical"
22761,22,['F'],Physiological scientist
85154,30,['F'],Air broker
74787,31,['M'],"Administrator, local government"
57312,50,['M'],Immunologist
40635,40,['M'],"Therapist, art"
2747,43,['M'],"Engineer, petroleum"
80507,32,['M'],"Civil engineer, contracting"
60641,27,['M'],"Surveyor, insurance"
62510,53,['F'],Government social research officer
44746,23,['F'],Health physicist
58429,52,['F'],Camera operator
26095,60,['F'],Television/film/video producer
87816,40,['F'],Environmental education officer
11068,39,['F'],"Accountant, chartered public finance"
73342,35,['F'],Oceanographer
36139,42,['F'],Holiday representative
78623,35,['F'],Broadcast journalist
46941,41,['M'],Editorial assistant
46123,35,['F'],"Surveyor, quantity"
62265,42,['F'],Armed forces operational officer
89513,40,['M'],Tax inspector
29912,38,['M'],"Therapist, horticultural"
89802,25,['M'],Counselling psychologist
5731,42,['F'],Biomedical engineer
90684,37,['M'],Magazine features editor
51915,54,['M'],"Designer, ceramics/pottery"
39108,27,['M'],Air cabin crew
72214,19,['M'],Emergency planning/management officer
66713,51,['M'],"Radiographer, diagnostic"
63788,60,['M'],"Investment banker, operational"
10564,46,['M'],"Education officer, community"
17046,49,['F'],Clinical psychologist
86989,19,['F'],Chief Technology Officer
95379,38,['M'],Best boy
94493,37,['F'],Land/geomatics surveyor
36738,57,['M'],Operational researcher
9993,32,['F'],Music therapist
41768,42,['M'],Government social research officer
20855,20,['M'],Radiation protection practitioner
60116,39,['F'],Environmental health practitioner
15373,45,['F'],Hospital doctor
19011,43,['F'],"Therapist, occupational"
71181,25,['F'],Claims inspector/assessor
85374,40,['M'],Tax adviser
15000,57,['M'],Museum/gallery conservator
55339,47,['F'],Financial planner
60093,37,['M'],"Education officer, museum"
3199,59,['M'],Farm manager
66669,60,['F'],"Pharmacist, community"
90037,42,['M'],"Surveyor, rural practice"
22627,48,['F'],Financial risk analyst
51464,34,['M'],"Engineer, automotive"
42356,39,['M'],Oceanographer
60057,30,['F'],Retail buyer
20978,48,['M'],"Investment banker, corporate"
29098,54,['M'],Toxicologist
35198,60,['M'],"Psychotherapist, dance movement"
49538,31,['M'],Company secretary
89324,36,['F'],"Therapist, occupational"
52105,22,['F'],Telecommunications researcher
5305,58,['M'],"Conservation officer, nature"
45223,27,['F'],Environmental education officer
66242,38,['F'],"Journalist, magazine"
66084,33,['F'],"Engineer, mining"
66998,49,['F'],Health service manager
81225,41,['F'],Public librarian
71531,54,['M'],Financial planner
87155,49,['F'],"Teacher, special educational needs"
84096,21,['F'],Tax inspector
42552,30,['F'],Retail merchandiser
74688,44,['M'],Surgeon
7097,31,['M'],Psychiatrist
25067,39,['M'],Mining engineer
4946,29,['M'],Health service manager
50975,41,['M'],Sports development officer
55957,40,['F'],Corporate treasurer
40227,27,['M'],Operations geologist
24705,32,['M'],Fitness centre manager
27113,32,['F'],Regulatory affairs officer
97930,57,['M'],Politician's assistant
59867,21,['F'],"Engineer, automotive"
79782,53,['M'],Sports development officer
65464,19,['M'],"Presenter, broadcasting"
30878,35,['M'],"Development worker, community"
99017,20,['M'],Ranger/warden
66331,60,['F'],"Designer, graphic"
51861,54,['M'],Risk analyst
64295,52,['M'],Jewellery designer
63797,20,['F'],Social researcher
63814,33,['F'],Tree surgeon
61680,60,['F'],Corporate treasurer
73631,24,['M'],Metallurgist
36933,57,['M'],Lexicographer
52356,26,['M'],Trading standards officer
52039,53,['F'],Air broker
20063,32,['F'],Barrister's clerk
61419,45,['M'],"Designer, fashion/clothing"
60128,60,['F'],IT consultant
437,37,['F'],"Pharmacist, community"
82050,38,['F'],Senior tax professional/tax inspector
32171,26,['F'],Secondary school teacher
9316,39,['F'],Comptroller
66443,56,['F'],Glass blower/designer
89720,34,['F'],Structural engineer
18343,53,['M'],Magazine journalist
92136,40,['F'],Chemical engineer
35193,29,['M'],Lawyer
5689,40,['M'],"Conservator, furniture"
56055,38,['M'],Fish farm manager
50980,42,['F'],Travel agency manager
38798,36,['F'],Recruitment consultant
39566,34,['F'],Chief of Staff
29641,33,['M'],Glass blower/designer
68468,23,['F'],Music therapist
78690,31,['M'],Broadcast presenter
7626,44,['F'],Herbalist
5403,24,['M'],Press sub
73821,53,['F'],Rural practice surveyor
80914,31,['M'],Commercial art gallery manager
56657,56,['M'],English as a second language teacher
96046,39,['F'],Location manager
25425,48,['M'],Special educational needs teacher
97259,32,['M'],Financial adviser
78765,54,['M'],Quarry manager
16744,26,['F'],"Development worker, international aid"
3022,40,['M'],Operations geologist
78359,53,['M'],Arboriculturist
7410,20,['M'],Building control surveyor
96807,44,['M'],Lawyer
83320,18,['M'],Wellsite geologist
14524,49,['F'],"Engineer, manufacturing"
46964,38,['M'],Lobbyist
11539,35,['M'],Herbalist
13422,29,['M'],Press photographer
47706,40,['F'],IT trainer
30985,56,['M'],Garment/textile technologist
96793,54,['M'],Building services engineer
31662,45,['M'],Software engineer
33742,37,['F'],Advertising account executive
86312,33,['F'],Television camera operator
47816,59,['M'],Race relations officer
93194,39,['M'],Chartered certified accountant
66228,19,['F'],Human resources officer
44110,46,['F'],Leisure centre manager
66412,22,['F'],Private music teacher
6486,27,['F'],Advertising copywriter
6642,20,['M'],Dance movement psychotherapist
73852,49,['F'],Legal executive
95252,31,['F'],Cytogeneticist
93861,38,['M'],Dentist
52209,20,['M'],Cartographer
23511,55,['M'],Advice worker
88634,38,['F'],"Horticulturist, amenity"
89040,31,['M'],Bonds trader
4785,40,['F'],Land
86811,42,['M'],Health service manager
88509,40,['M'],"Engineer, chemical"
35460,60,['F'],Forensic scientist
36230,54,['M'],Chief Executive Officer
74132,40,['F'],Paediatric nurse
23413,39,['F'],Camera operator
48552,49,['F'],Manufacturing systems engineer
50470,33,['M'],"Teacher, special educational needs"
33701,58,['M'],"Accountant, chartered public finance"
61754,41,['F'],Private music teacher
32994,43,['F'],Chief Technology Officer
52615,25,['M'],Chartered legal executive (England and Wales)
31385,42,['F'],Fish farm manager
17106,29,['F'],Site engineer
69076,47,['M'],Colour technologist
51606,34,['F'],Associate Professor
24894,54,['F'],Arts administrator
7067,32,['F'],Computer games developer
69339,52,['M'],Multimedia specialist
81986,60,['F'],Manufacturing engineer
23189,36,['M'],"Exhibitions officer, museum/gallery"
85098,23,['F'],Chemical engineer
64087,56,['M'],Retail manager
53135,24,['M'],Investment analyst
67879,41,['M'],Exhibition designer
99591,19,['F'],Advice worker
32805,59,['M'],Community education officer
8580,60,['M'],"Pharmacist, community"
68255,35,['M'],Cytogeneticist
77694,50,['F'],Land/geomatics surveyor
75028,39,['M'],Media buyer
11043,46,['F'],Chief Marketing Officer
51632,30,['F'],"Engineer, drilling"
43825,58,['M'],"Civil engineer, consulting"
53434,19,['F'],"Producer, television/film/video"
99935,29,['M'],"Sound technician, broadcasting/film/video"
48544,59,['F'],English as a foreign language teacher
74020,19,['M'],Insurance risk surveyor
87251,48,['M'],"Journalist, broadcasting"
5716,58,['F'],Insurance broker
22760,28,['M'],"Surveyor, commercial/residential"
71060,46,['M'],Hotel manager
21001,19,['F'],Industrial/product designer
8461,55,['M'],Mudlogger
53762,36,['F'],"Designer, interior/spatial"
87350,34,['M'],Building services engineer
14350,38,['F'],Magazine features editor
83125,39,['M'],Broadcast presenter
73585,51,['M'],Comptroller
61584,51,['F'],Art therapist
25231,33,['F'],"Surveyor, commercial/residential"
85390,33,['M'],Pension scheme manager
99778,51,['M'],Naval architect
84962,49,['M'],"Therapist, horticultural"
64240,22,['M'],Occupational therapist
70729,32,['F'],Personnel officer
70241,57,['F'],Recycling officer
61604,40,['F'],Special effects artist
27052,53,['M'],"Designer, industrial/product"
10588,54,['M'],"Engineer, broadcasting (operations)"
44067,53,['M'],Health visitor
85947,37,['M'],Research scientist (life sciences)
44358,54,['M'],"Engineer, broadcasting (operations)"
53708,20,['M'],Police officer
28605,35,['M'],"Engineer, production"
12646,38,['F'],"Engineer, manufacturing systems"
92551,21,['M'],"Nurse, children's"
59215,19,['F'],Chiropractor
18911,34,['F'],"Engineer, energy"
83125,54,['F'],"Journalist, newspaper"
20951,52,['F'],"Administrator, arts"
5334,32,['F'],Fast food restaurant manager
50340,60,['F'],"Production designer, theatre/television/film"
43803,23,['M'],"Teacher, adult education"
14053,52,['M'],Oncologist
49710,33,['F'],Air cabin crew
92867,30,['F'],Wellsite geologist
75348,31,['M'],"Designer, graphic"
67900,31,['F'],Writer
36896,41,['F'],"Engineer, agricultural"
58499,28,['M'],Recruitment consultant
59574,60,['F'],Careers information officer
24446,39,['M'],Animator
83112,48,['F'],Sport and exercise psychologist
98691,48,['M'],"Scientist, research (medical)"
48303,19,['M'],Psychiatrist
92879,34,['M'],Chief Technology Officer
40269,59,['F'],"Conservation officer, historic buildings"
11681,44,['F'],Drilling engineer
69559,55,['F'],Therapeutic radiographer
71691,56,['M'],Learning disability nurse
22952,30,['M'],Human resources officer
97677,39,['F'],Holiday representative
66981,22,['F'],"Geologist, wellsite"
2706,40,['F'],"Designer, ceramics/pottery"
51315,49,['M'],Research scientist (physical sciences)
57309,44,['M'],"Teacher, early years/pre"
23752,51,['M'],Architectural technologist
23892,43,['F'],Museum education officer
93378,39,['F'],General practice doctor
62610,48,['M'],Risk analyst
64880,29,['F'],"Scientist, physiological"
87174,55,['M'],Insurance underwriter
12542,24,['M'],"Psychotherapist, child"
52201,43,['M'],Make
31588,34,['M'],Public librarian
51050,20,['M'],"Merchandiser, retail"
61220,31,['F'],Curator
62340,46,['M'],Ship broker
7941,58,['F'],"Production assistant, radio"
54895,18,['M'],Proofreader
30562,34,['F'],Broadcast journalist
3151,55,['M'],Field trials officer
73856,32,['M'],Catering manager
25923,30,['F'],Museum education officer
43766,27,['M'],"Designer, interior/spatial"
81456,23,['M'],"Administrator, charities/voluntary organisations"
2840,50,['F'],Pension scheme manager
95001,31,['M'],Chartered public finance accountant
34894,24,['M'],"Nurse, adult"
75790,57,['F'],Audiological scientist
28525,22,['F'],"Editor, commissioning"
12682,46,['M'],Archivist
98365,56,['M'],Illustrator
52501,44,['M'],Hotel manager
99442,20,['F'],"Engineer, energy"
31560,33,['M'],Product manager
73916,57,['F'],Radio producer
67835,20,['F'],"Therapist, sports"
42735,36,['M'],IT sales professional
49578,31,['M'],"Lighting technician, broadcasting/film/video"
95254,52,['M'],Comptroller
95947,55,['M'],"Research officer, government"
83955,30,['M'],"Surveyor, mining"
17796,56,['M'],"Buyer, industrial"
10398,58,['F'],Industrial buyer
618,28,['M'],Water quality scientist
48475,36,['F'],Futures trader
99314,55,['F'],Food technologist
39937,59,['M'],Warden/ranger
55671,51,['F'],"Teacher, music"
45831,27,['M'],"Buyer, industrial"
40169,28,['M'],"Editor, commissioning"
71523,29,['F'],"Administrator, local government"
9921,32,['M'],Aid worker
90851,52,['F'],Museum education officer
63622,46,['F'],Information systems manager
70495,32,['M'],"Clinical scientist, histocompatibility and immunogenetics"
55236,45,['M'],"Administrator, Civil Service"
46501,49,['F'],"Lecturer, further education"
52866,31,['M'],Psychiatric nurse
94634,48,['F'],Cytogeneticist
48957,20,['F'],Network engineer
34242,57,['M'],Emergency planning/management officer
40338,47,['F'],Speech and language therapist
13201,37,['M'],"Psychologist, occupational"
67764,41,['M'],Clinical biochemist
44150,20,['M'],"Surveyor, hydrographic"
64259,58,['F'],Television/film/video producer
54718,52,['F'],"Education officer, environmental"
2985,32,['F'],Podiatrist
13954,59,['F'],"Surveyor, planning and development"
94078,32,['F'],International aid/development worker
81630,25,['M'],Chief Technology Officer
9868,39,['F'],Soil scientist
72378,52,['F'],Community pharmacist
53550,49,['M'],Higher education careers adviser
51460,33,['M'],IT technical support officer
76411,40,['M'],"Biochemist, clinical"
18499,44,['F'],"Nurse, mental health"
59871,24,['M'],Manufacturing systems engineer
58252,20,['F'],Film/video editor
66726,37,['F'],Office manager
23585,49,['M'],Food technologist
77838,18,['M'],Archivist
60359,46,['F'],Bonds trader
54482,25,['F'],Electronics engineer
41866,54,['F'],"Production assistant, radio"
65456,33,['M'],Geophysical data processor
92329,53,['M'],Fitness centre manager
34541,25,['M'],Merchant navy officer
88047,60,['M'],Technical brewer
90548,24,['M'],"Psychologist, forensic"
91216,52,['F'],Control and instrumentation engineer
4329,38,['F'],Dramatherapist
50696,55,['F'],Horticultural therapist
75537,46,['M'],Contractor
36244,51,['M'],Diagnostic radiographer
22598,29,['M'],Barista
49575,45,['M'],Field seismologist
20796,47,['F'],Production manager
26051,41,['M'],Higher education lecturer
90785,24,['M'],"Surveyor, building control"
8552,60,['F'],Commercial horticulturist
36600,24,['F'],Armed forces operational officer
39530,29,['F'],"Librarian, academic"
74890,47,['F'],Scientific laboratory technician
81210,48,['F'],Administrator
95678,36,['F'],Theatre manager
65068,38,['M'],Hospital doctor
12938,20,['F'],Probation officer
62562,21,['F'],"Editor, film/video"
71532,45,['F'],Government social research officer
1665,33,['F'],Microbiologist
41289,33,['F'],"Nurse, adult"
47588,35,['F'],Broadcast presenter
19106,34,['F'],Exercise physiologist
40418,49,['F'],Pension scheme manager
42319,35,['F'],Amenity horticulturist
83183,37,['F'],"Surveyor, building control"
31294,39,['F'],"Surveyor, building"
10988,25,['M'],Bookseller
56418,36,['F'],Customer service manager
36791,53,['M'],"Sales professional, IT"
89912,40,['F'],Field trials officer
5789,55,['M'],Corporate investment banker
35065,32,['M'],Garment/textile technologist
55264,28,['M'],General practice doctor
5249,51,['F'],Recycling officer
92807,34,['M'],Accounting technician
76547,44,['M'],Ceramics designer
45245,27,['M'],Veterinary surgeon
67132,44,['F'],Product/process development scientist
76694,23,['F'],Insurance broker
78561,50,['M'],Advice worker
92568,49,['F'],"Designer, ceramics/pottery"
58012,52,['M'],Charity officer
42908,59,['F'],Electronics engineer
73084,41,['M'],Facilities manager
44037,24,['F'],Technical sales engineer
49909,42,['M'],Cartographer
88222,50,['M'],Financial manager
16930,49,['M'],"Designer, interior/spatial"
90273,36,['F'],Ship broker
84055,38,['M'],Company secretary
4355,51,['M'],"Programme researcher, broadcasting/film/video"
79745,39,['M'],Telecommunications researcher
6498,47,['M'],Printmaker
82243,60,['F'],Psychiatrist
2760,50,['F'],"Civil engineer, contracting"
11457,38,['F'],"Engineer, land"
91215,28,['M'],Podiatrist
21917,30,['M'],Logistics and distribution manager
63863,56,['F'],Teaching laboratory technician
15902,25,['M'],Occupational therapist
80883,33,['M'],Pensions consultant
56467,34,['M'],Quantity surveyor
38770,33,['M'],Copy
58000,26,['M'],Call centre manager
43822,46,['F'],"Restaurant manager, fast food"
81569,59,['F'],Publishing rights manager
95613,53,['M'],Intelligence analyst
83470,25,['M'],Licensed conveyancer
39440,19,['M'],Television production assistant
68148,52,['M'],Arts administrator
63856,59,['M'],Market researcher
17773,21,['F'],"Runner, broadcasting/film/video"
9632,35,['F'],Arts administrator
48635,38,['M'],Insurance broker
66520,57,['M'],Quality manager
4217,44,['M'],Retail banker
98611,57,['F'],Local government officer
32388,59,['M'],Purchasing manager
64276,23,['F'],Primary school teacher
59755,22,['M'],Financial planner
24080,28,['M'],Commercial horticulturist
46014,54,['M'],Quality manager
60727,38,['F'],Make
37941,27,['M'],"Research officer, trade union"
84992,29,['F'],"Education officer, museum"
49274,39,['M'],Health promotion specialist
3619,51,['M'],Science writer
94931,47,['M'],Tax adviser
74351,40,['M'],"Buyer, industrial"
20005,51,['F'],"Administrator, education"
22407,52,['F'],Retail merchandiser
20658,51,['M'],"Surveyor, minerals"
57271,35,['F'],Administrator
56184,54,['F'],"Social research officer, government"
59322,27,['M'],Diplomatic Services operational officer
41015,26,['F'],"Lecturer, higher education"
20671,45,['M'],Dentist
28735,53,['M'],Personnel officer
25538,57,['F'],Quantity surveyor
32008,22,['M'],Chief Strategy Officer
4777,49,['F'],Personal assistant
28637,54,['F'],Site engineer
79957,60,['M'],Maintenance engineer
21709,60,['M'],Comptroller
27110,33,['M'],"Lecturer, higher education"
1031,54,['M'],Financial risk analyst
32797,40,['M'],"Administrator, Civil Service"
60392,33,['M'],"Administrator, local government"
84728,49,['M'],Transport planner
63775,38,['F'],Maintenance engineer
33960,43,['M'],"Designer, multimedia"
61846,60,['M'],Management consultant
58169,44,['F'],"Surveyor, building control"
65924,60,['F'],Warden/ranger
60439,55,['F'],"Production assistant, television"
68563,48,['F'],Chief Financial Officer
67327,57,['F'],Archaeologist
69494,58,['M'],"Engineer, drilling"
44841,60,['F'],Economist
6522,28,['F'],"Engineer, petroleum"
61451,48,['M'],"Designer, jewellery"
34075,38,['M'],Herpetologist
46391,31,['F'],Sport and exercise psychologist
57490,47,['F'],"Lighting technician, broadcasting/film/video"
60874,51,['M'],IT trainer
47480,21,['M'],Tree surgeon
52570,29,['F'],Environmental education officer
68322,56,['M'],"Nurse, adult"
30148,39,['F'],Technical author
15607,56,['F'],Medical illustrator
3474,56,['F'],Civil Service fast streamer
53767,55,['F'],"Social research officer, government"
28157,35,['M'],Research scientist (life sciences)
35686,36,['M'],Theatre director
57119,35,['F'],"Research officer, government"
3298,47,['F'],"Conservator, museum/gallery"
29559,25,['M'],Clinical embryologist
74218,44,['M'],Medical sales representative
44657,37,['M'],Haematologist
98967,50,['F'],"Teacher, early years/pre"
31251,42,['M'],"Designer, exhibition/display"
74993,56,['M'],Water quality scientist
61169,19,['F'],"Librarian, academic"
14540,33,['M'],Web designer
68102,41,['M'],"Surveyor, quantity"
78563,39,['M'],Retail merchandiser
17786,52,['M'],Firefighter
93366,52,['F'],Logistics and distribution manager
55751,22,['M'],Manufacturing engineer
10693,48,['M'],Administrator
29030,22,['F'],Geographical information systems officer
22935,56,['M'],"Programme researcher, broadcasting/film/video"
3336,50,['M'],Sports administrator
21976,60,['M'],"Therapist, nutritional"
79485,41,['M'],Museum/gallery curator
7183,53,['F'],Health physicist
28528,56,['F'],Fashion designer
40540,48,['F'],Financial adviser
15766,50,['M'],Soil scientist
6583,18,['F'],"Scientist, research (life sciences)"
93282,55,['M'],"Scientist, research (maths)"
43847,40,['M'],"Engineer, control and instrumentation"
77448,22,['F'],"Civil engineer, consulting"
39399,35,['F'],Geoscientist
93685,25,['M'],Education administrator
66248,47,['F'],Health promotion specialist
73747,56,['M'],Clinical molecular geneticist
40293,27,['F'],General practice doctor
23926,37,['M'],"Investment banker, operational"
88184,38,['M'],Medical secretary
12403,32,['F'],Building surveyor
37411,55,['F'],Biomedical engineer
10925,46,['M'],Interpreter
71472,27,['F'],Company secretary
73058,48,['M'],Set designer
62120,23,['F'],Theatre stage manager
7835,39,['M'],Bonds trader
26426,54,['M'],Tourism officer
61669,34,['F'],Proofreader
17032,24,['M'],Medical illustrator
25458,41,['M'],Patent examiner
8013,48,['M'],Tax inspector
45768,44,['F'],"Education officer, environmental"
97193,56,['M'],Insurance account manager
74497,26,['F'],Industrial/product designer
44438,47,['F'],Learning disability nurse
36563,49,['M'],Economist
74878,35,['F'],Learning disability nurse
88586,18,['F'],Child psychotherapist
88725,31,['M'],"Development worker, community"
8984,48,['F'],Private music teacher
62925,33,['F'],Advertising art director
4576,37,['F'],Science writer
60447,22,['M'],Broadcast presenter
54863,34,['M'],Plant breeder/geneticist
12996,29,['M'],Podiatrist
85444,34,['F'],"Administrator, arts"
47599,54,['F'],"Development worker, international aid"
60563,54,['F'],"Scientist, research (physical sciences)"
77149,34,['F'],"Designer, blown glass/stained glass"
92551,55,['F'],"Surveyor, rural practice"
81193,36,['F'],Magazine journalist
38990,35,['F'],Patent examiner
90894,30,['F'],Chief Operating Officer
18775,49,['M'],Landscape architect
40601,36,['F'],"Engineer, energy"
68345,32,['F'],Paramedic
92121,53,['M'],Nature conservation officer
38485,59,['F'],"Scientist, research (life sciences)"
44620,48,['M'],Systems developer
44595,36,['F'],Computer games developer
1920,37,['F'],Interior and spatial designer
10488,33,['F'],Systems analyst
50327,19,['M'],"Research officer, government"
4039,24,['F'],Accommodation manager
84005,45,['F'],"Scientist, research (maths)"
19311,42,['M'],Plant breeder/geneticist
22993,31,['M'],"Horticulturist, amenity"
15951,30,['F'],Regulatory affairs officer
93834,46,['F'],"Civil engineer, contracting"
4881,25,['M'],Dietitian
95475,44,['F'],General practice doctor
14172,58,['F'],Media planner
24356,54,['F'],Accommodation manager
44984,29,['F'],"Sound technician, broadcasting/film/video"
43638,35,['M'],"Administrator, education"
69677,60,['F'],"Editor, magazine features"
34184,60,['F'],Press photographer
29050,60,['F'],Further education lecturer
49287,19,['F'],Television production assistant
94197,32,['M'],Corporate investment banker
65394,30,['F'],"Scientist, water quality"
63180,38,['M'],"Surveyor, insurance"
15040,31,['F'],"Engineer, manufacturing"
59,37,['F'],Marine scientist
63732,27,['M'],Forensic psychologist
42549,51,['M'],Emergency planning/management officer
66309,39,['F'],Product designer
32179,37,['F'],Metallurgist
11969,35,['M'],Television floor manager
20144,53,['M'],Advertising art director
40895,23,['M'],Technical author
97143,37,['F'],Education administrator
26789,44,['M'],"Surveyor, quantity"
24715,24,['M'],"Programmer, multimedia"
19254,19,['F'],Microbiologist
66181,49,['M'],Clinical embryologist
6322,56,['F'],Company secretary
28220,39,['M'],"Geologist, wellsite"
46917,54,['M'],Industrial buyer
66367,19,['M'],Fast food restaurant manager
95045,45,['F'],Manufacturing systems engineer
18578,34,['F'],Commissioning editor
10129,28,['F'],"Civil engineer, contracting"
72576,53,['F'],Water engineer
55234,42,['M'],"Lecturer, higher education"
9379,41,['F'],Civil Service fast streamer
7563,34,['M'],Metallurgist
45022,60,['M'],Operational investment banker
98414,41,['M'],"Teacher, early years/pre"
51566,43,['M'],"Engineer, biomedical"
36347,37,['F'],Ecologist
78514,29,['F'],Aid worker
26251,43,['F'],"Solicitor, Scotland"
96779,59,['M'],"Physicist, medical"
54624,29,['M'],Insurance account manager
61764,56,['F'],Plant breeder/geneticist
64830,53,['M'],Barrister's clerk
95396,23,['M'],Medical technical officer
57374,54,['M'],Company secretary
18739,44,['M'],Historic buildings inspector/conservation officer
8233,39,['F'],Tax adviser
25683,58,['M'],Games developer
24342,21,['M'],Surgeon
41379,56,['F'],Seismic interpreter
56695,60,['F'],Dietitian
80475,40,['M'],Chartered loss adjuster
46991,49,['M'],Chartered public finance accountant
1110,32,['F'],"Administrator, arts"
2882,29,['F'],Ambulance person
46677,40,['F'],Gaffer
25169,38,['F'],Control and instrumentation engineer
17244,43,['F'],Materials engineer
80753,53,['M'],Health and safety inspector
99818,46,['M'],"Engineer, civil (consulting)"
64978,19,['M'],"Engineer, drilling"
5042,40,['M'],Intelligence analyst
49039,53,['M'],"Designer, ceramics/pottery"
41653,18,['F'],Insurance underwriter
76085,60,['M'],Press photographer
46134,43,['M'],Location manager
23539,52,['F'],"Psychologist, clinical"
12767,58,['M'],Retail buyer
31229,49,['F'],"Scientist, biomedical"
21883,47,['M'],Music therapist
78177,44,['M'],Radio producer
97503,39,['F'],Economist
64384,24,['M'],Quarry manager
70835,48,['M'],Financial adviser
52801,36,['M'],Newspaper journalist
35471,53,['M'],Counselling psychologist
21254,53,['M'],Sports administrator
63621,50,['M'],Chiropractor
54017,18,['F'],Acupuncturist
67390,54,['F'],Public affairs consultant
57136,52,['F'],Armed forces logistics/support/administrative officer
87230,41,['M'],Glass blower/designer
60395,59,['M'],Sports development officer
64421,54,['M'],Marine scientist
27497,41,['F'],Horticultural consultant
12611,49,['M'],Computer games developer
13061,45,['M'],Food technologist
48863,40,['M'],Financial trader
85254,43,['F'],Writer
56676,20,['F'],Fashion designer
27978,24,['M'],Ecologist
94006,32,['F'],Tourism officer
14309,19,['M'],Trade mark attorney
486,58,['F'],Human resources officer
29671,53,['M'],Illustrator
83465,57,['M'],Health and safety adviser
65147,55,['M'],Risk analyst
16386,21,['M'],Publishing rights manager
24638,28,['M'],Speech and language therapist
91482,36,['F'],"Engineer, petroleum"
29747,55,['F'],Chiropodist
63122,54,['F'],Sports development officer
46967,34,['M'],Insurance risk surveyor
35866,43,['M'],Herpetologist
68429,54,['F'],IT trainer
56721,50,['M'],Petroleum engineer
56954,38,['F'],Microbiologist
87305,46,['M'],Radio broadcast assistant
99741,35,['M'],Advice worker
90330,27,['F'],Financial adviser
61727,30,['F'],Sport and exercise psychologist
43189,30,['F'],Insurance risk surveyor
56686,34,['F'],Educational psychologist
23695,43,['M'],Therapeutic radiographer
8385,47,['F'],Pathologist
90043,21,['M'],Land
34370,28,['M'],Art therapist
18777,36,['F'],"Engineer, control and instrumentation"
34499,21,['M'],"Social research officer, government"
59654,54,['F'],Network engineer
44263,31,['F'],Warden/ranger
26401,60,['F'],Water quality scientist
68736,47,['M'],Leisure centre manager
71310,45,['M'],Accounting technician
50977,46,['F'],"Engineer, control and instrumentation"
63869,55,['F'],Forensic scientist
64455,29,['M'],Meteorologist
73445,30,['M'],"Surveyor, rural practice"
42391,43,['M'],"Biochemist, clinical"
83615,58,['M'],Chiropodist
77464,45,['F'],Clinical molecular geneticist
54040,46,['M'],"Designer, jewellery"
30339,55,['F'],International aid/development worker
74308,42,['M'],Learning mentor
32399,37,['M'],Therapeutic radiographer
9052,24,['F'],"Education officer, community"
1798,28,['M'],Web designer
42752,37,['M'],Air broker
17260,52,['F'],Video editor
19279,29,['M'],Fitness centre manager
92062,51,['M'],"Lighting technician, broadcasting/film/video"
47584,41,['M'],Brewing technologist
492,23,['F'],"Scientist, product/process development"
10687,31,['M'],Sales executive
49091,53,['M'],"Engineer, site"
56389,54,['M'],Immunologist
4170,21,['F'],"Surveyor, planning and development"
39866,54,['F'],Mudlogger
69974,27,['M'],Recycling officer
5510,51,['M'],Science writer
15495,31,['M'],Probation officer
70379,34,['M'],Occupational therapist
58316,52,['M'],Newspaper journalist
31152,59,['F'],Landscape architect
24556,41,['M'],"Therapist, sports"
24212,42,['F'],Audiological scientist
41923,38,['M'],Electrical engineer
35821,37,['M'],Immigration officer
8845,35,['M'],Industrial/product designer
52115,57,['F'],Museum/gallery exhibitions officer
99118,57,['M'],Market researcher
54804,58,['M'],"Engineer, electrical"
70445,60,['M'],Technical brewer
85472,52,['M'],"Accountant, chartered"
24105,18,['F'],"Psychotherapist, child"
